,관측일자,수온,수소이온농도,1차 인입압력,2차 인입압력,1차 생산수 TDS,2차 생산수 TDS,탁도,화학적산소요구량,총질소,총인,전체 전력량
254,2021-01-11 14:00,2.32,7.84,65.3,29.55,28.81,0.56,3,1.02,0.277,0.029,3.85
255,2021-01-11 15:00,2.36,7.87,57.78,29.5,28.91,0.55,3,1.12,0,0.029,3.85
256,2021-01-11 16:00,2.35,7.89,56.88,29.51,28.88,0.55,3,1.1,0.274,0.025,3.84
257,2021-01-11 17:00,2.33,7.89,59.9,29.54,28.83,0.55,3,0.57,0,0.028,3.84
258,2021-01-11 18:00,2.28,7.89,63.95,29.6,28.71,0.55,3,0.44,0.283,0.028,3.85
259,2021-01-11 19:00,2.22,7.89,58.01,29.67,28.66,0.54,3,0.77,0.243,0.029,3.85
260,2021-01-11 20:00,2.73,7.89,57.94,29.71,28.49,0.54,3,0.68,0.275,0.023,3.86
261,2021-01-11 21:00,2.27,7.88,59.96,29.61,28.68,0.55,3,0.86,0.247,0.028,3.85
262,2021-01-11 22:00,2.24,7.87,59.99,29.64,28.61,0.55,3,1.04,0.275,0.027,3.85
263,2021-01-11 23:00,2.24,7.86,59.99,29.64,28.61,0.55,3,1.41,0.256,0.026,3.85
264,2021-01-12 0:00,3.04,7.87,62.39,29.64,28.61,0.55,3,0.84,0.243,0.028,3.85
265,2021-01-12 1:00,2.25,7.88,57.88,29.63,28.63,0.55,3,0.57,0.243,0.027,3.85
266,2021-01-12 2:00,2.18,7.89,60.05,29.72,28.46,0.54,3,1.24,0.243,0.028,3.86
267,2021-01-12 3:00,2.19,7.9,60.04,29.71,28.49,0.54,3,1.28,0.333,0.029,3.86
268,2021-01-12 4:00,2.21,7.9,57.02,29.68,28.53,0.54,3,1.18,0.29,0.026,3.86
269,2021-01-12 5:00,2.12,7.9,60.11,29.79,28.32,0.54,3,0.98,0.258,0.023,3.86
270,2021-01-12 6:00,2.28,7.9,60.08,29.76,28.39,0.54,3,1.27,0.259,0.026,3.86
271,2021-01-12 7:00,2.11,7.9,60.12,29.8,28.29,0.53,3,1.2,0.259,0.026,3.86
272,2021-01-12 8:00,2.12,7.89,57.11,29.79,28.32,0.54,3,0.75,0.238,0.029,3.86
273,2021-01-12 9:00,2.16,7.87,63.07,29.74,28.42,0.54,3,1.18,0.318,0.025,3.86
274,2021-01-12 10:00,2.24,7.86,62.39,29.64,28.61,0.55,3,1.48,0.338,0.029,3.85
275,2021-01-12 11:00,2.55,7.85,62.31,29.55,28.81,0.56,3,1.61,0.279,0.026,3.84
276,2021-01-12 12:00,2.35,7.84,59.88,29.51,28.88,0.56,3,1.37,0.28,0.027,3.84
277,2021-01-12 13:00,3.04,7.83,59.99,29.64,28.61,0.56,3,1.57,0.254,0,3.85
278,2021-01-12 14:00,2.26,7.85,63.97,29.62,28.66,0.55,3,0.9,0.258,0.028,3.85
279,2021-01-12 15:00,2.17,7.85,60.06,29.73,28.44,0.55,3,1.14,0.229,0.027,3.86
280,2021-01-12 16:00,3.05,7.87,59.98,29.63,28.63,0.55,3,1.27,0.252,0.027,3.85
281,2021-01-12 17:00,2.28,7.88,57.85,29.6,28.71,0.55,3,1.48,0.228,0.025,3.85
282,2021-01-12 18:00,2.58,7.87,65.95,29.6,28.71,0.55,3,1.52,0.228,0.025,3.85
283,2021-01-12 19:00,2.3,7.89,57.93,29.57,28.76,0.55,3,0.95,0.237,0.027,3.85
284,2021-01-12 20:00,2.37,7.9,62.25,29.49,28.93,0.55,3,1.37,0.258,0.026,3.84
285,2021-01-12 21:00,2.41,7.88,59.82,29.44,29.03,0.55,3,1.19,0.294,0.03,3.84
286,2021-01-12 22:00,2.37,7.87,59.86,29.49,28.93,0.55,3,1.38,0.29,0.031,3.84
287,2021-01-12 23:00,3.22,7.87,56.82,29.43,29.05,0.56,3,1.34,0.254,0.029,3.84
288,2021-01-13 0:00,2.39,7.86,59.84,29.46,28.98,0.56,3,1.05,0,0.03,3.84
289,2021-01-13 1:00,2.34,7.88,62.29,29.53,28.86,0.55,3,1.24,0.29,0.026,3.84
290,2021-01-13 2:00,2.33,7.88,59.9,29.54,28.83,0.55,3,1.22,0.274,0.027,3.84
291,2021-01-13 3:00,2,7.86,60.23,29.94,28.03,0.54,3,1.44,0.274,0.022,3.88
292,2021-01-13 4:00,1.95,7.84,63.28,30,27.91,0.54,3,1.41,0.274,0.026,3.88
293,2021-01-13 5:00,2.15,7.84,57.14,29.83,28.24,0.54,3,1.12,0.278,0.025,3.86
294,2021-01-13 6:00,2.1,7.84,60.13,29.82,28.27,0.55,3,1.14,0.194,0.027,3.86
295,2021-01-13 7:00,2.68,7.85,60.09,29.77,28.37,0.55,3,1.03,0.169,0.028,3.86
296,2021-01-13 8:00,2.18,7.87,60.05,29.72,28.46,0.54,3,0.96,0.193,0.03,3.86
297,2021-01-13 9:00,2.28,7.86,59.95,29.6,28.71,0.55,3,1.18,0.205,0.03,3.85
298,2021-01-13 10:00,3.09,7.85,63.94,29.58,28.73,0.55,3,1.73,0.205,0.031,3.85
299,2021-01-13 11:00,2.34,7.85,59.89,29.56,28.86,0.56,3,1.16,0.171,0.025,3.84
300,2021-01-13 12:00,2.32,7.84,59.91,29.55,28.81,0.56,3,1.43,0.204,0.032,3.84
301,2021-01-13 13:00,2.89,7.82,53.95,29.58,28.73,0.56,3,1.1,0.219,0.029,3.85
302,2021-01-13 14:00,2.27,7.82,59.96,29.61,28.69,0.56,3,1.59,0.211,0.028,3.85
303,2021-01-13 15:00,2.24,7.81,59.99,29.64,28.61,0.56,3,1.66,0.197,0.029,3.85
304,2021-01-13 16:00,2.23,7.81,60,29.66,28.59,0.56,3,1.3,0.19,0.025,3.85
305,2021-01-13 17:00,2.32,7.82,59.91,29.55,28.81,0.56,3,0.9,0.202,0.027,3.84
306,2021-01-13 18:00,2.38,7.82,57.85,29.47,28.96,0.56,3,1.47,0.19,0.026,3.84
307,2021-01-13 19:00,2.39,7.83,59.84,29.46,28.98,0.56,3,1.42,0.17,0.028,3.84
308,2021-01-13 20:00,2.45,7.85,59.79,29.39,29.13,0.56,3,1.44,0.163,0.028,3.83
309,2021-01-13 21:00,2.42,7.86,53.84,29.43,29.06,0.56,3,0.99,0.167,0.028,3.84
310,2021-01-13 22:00,2.34,7.84,59.89,29.53,28.86,0.56,3,1.38,0.168,0.028,3.84
311,2021-01-13 23:00,2.4,7.83,59.83,29.45,29.01,0.56,3,1.44,0.142,0.027,3.84
312,2021-01-14 0:00,2.48,7.82,59.76,29.36,29.21,0.57,3,1.15,0.144,0.024,3.83
313,2021-01-14 1:00,2.47,7.82,59.77,29.37,29.18,0.57,3,1.1,0.158,0.029,3.83
314,2021-01-14 2:00,2.46,7.82,59.78,29.38,29.16,0.57,3,1.75,0.156,0.028,3.83
315,2021-01-14 3:00,2.64,7.83,59.6,29.17,29.61,0.58,3,1.64,0.158,0.028,3.82
316,2021-01-14 4:00,2.65,7.84,59.59,29.16,29.64,0.58,3,1.71,0.167,0.03,3.81
317,2021-01-14 5:00,2.59,7.85,62.65,29.23,29.48,0.57,3,2.16,0.167,0.026,3.82
318,2021-01-14 6:00,2.62,7.86,57.63,29.19,29.56,0.57,3,1.87,0.167,0.028,3.82
319,2021-01-14 7:00,2.69,7.86,65.52,29.11,29.74,0.57,3,2.53,0.268,0.026,3.81
320,2021-01-14 8:00,2.73,7.86,59.52,29.06,29.84,0.58,3,2.58,0.214,0.03,3.81
321,2021-01-14 9:00,3.07,7.86,55.3,28.99,29.99,0.58,3,2.19,0.236,0.032,3.81
322,2021-01-14 10:00,2.88,7.85,57.3,28.88,30.22,0.59,3,1.95,0.22,0.031,3.79
323,2021-01-14 11:00,3.01,7.85,59.25,28.73,30.56,0.59,3,1.78,0.221,0.032,3.79
324,2021-01-14 12:00,3.14,7.84,62.13,28.58,30.9,0.6,3,1.33,0.214,0.031,3.78
325,2021-01-14 13:00,2.99,7.85,59.27,28.76,30.51,0.58,2,3.35,0,0.031,3.79
326,2021-01-14 14:00,2.88,7.87,56.38,28.88,30.22,0.58,2,3.53,0,0,3.79
327,2021-01-14 15:00,2.75,7.87,59.5,29.04,29.89,0.58,2,3.78,0.194,0,3.81
328,2021-01-14 16:00,2.74,7.87,59.51,29.05,29.86,0.58,2,3.7,0.215,0,3.81
329,2021-01-14 17:00,2.68,7.87,59.57,29.12,29.71,0.57,2,2.95,0.285,0.03,3.81
330,2021-01-14 18:00,2.4,7.88,59.58,29.13,29.68,0.57,2,2.85,0.264,0.028,3.81
331,2021-01-14 19:00,2.73,7.88,56.52,29.06,29.84,0.57,2,2.82,0.243,0.021,3.81
332,2021-01-14 20:00,2.77,7.88,59.48,29.02,29.94,0.57,1,2.32,0.256,0.021,3.81
333,2021-01-14 21:00,2.97,7.88,59.45,28.98,30.02,0.58,1,2.17,0.219,0.02,3.8
334,2021-01-14 22:00,3.64,7.89,59.41,28.93,30.12,0.58,1,1.66,0.229,0.021,3.8
335,2021-01-14 23:00,2.89,7.89,59.37,28.87,30.25,0.58,1,0.98,0.227,0.02,3.79
336,2021-01-15 0:00,3.17,7.9,59.38,28.9,30.2,0.58,1,0.75,0.217,0,3.79
337,2021-01-15 1:00,2.81,7.9,59.44,28.97,30.04,0.57,1,0.95,0.213,0.021,3.8
338,2021-01-15 2:00,2.79,7.89,59.46,28.99,29.99,0.57,1,1.54,0.219,0.02,3.81
339,2021-01-15 3:00,2.82,7.89,59.43,28.95,30.07,0.58,1,1.1,0.221,0.021,3.8
340,2021-01-15 4:00,2.83,7.89,61.8,28.94,30.09,0.58,1,1.22,0.232,0.02,3.8
341,2021-01-15 5:00,2.82,7.89,62.43,28.95,30.07,0.58,1,0.63,0.206,0.023,3.8
342,2021-01-15 6:00,2.86,7.9,59.39,28.91,30.17,0.58,1,0.88,0.218,0.018,3.8
343,2021-01-15 7:00,2.85,7.9,59.4,28.92,30.14,0.58,1,0.31,0.218,0.022,3.8
344,2021-01-15 8:00,3.29,7.9,57.27,28.76,30.51,0.58,1,0.22,0.218,0.02,3.79
345,2021-01-15 9:00,3.09,7.91,65.1,28.64,30.77,0.59,1,0.58,0.261,0.02,3.77
346,2021-01-15 10:00,3.28,7.91,59,28.42,31.27,0.6,1,1.14,0.169,0.019,3.77
347,2021-01-15 11:00,3.33,7.92,58.96,28.36,31.41,0.6,1,1.69,0.167,0.018,3.75
348,2021-01-15 12:00,2.87,7.92,59.08,28.52,31.03,0.59,1,1.49,0.158,0.021,3.77
349,2021-01-15 13:00,3.15,7.92,56.12,28.57,30.93,0.59,1,1.82,0.173,0.019,3.77
350,2021-01-15 14:00,3.1,7.92,57.17,28.63,30.79,0.59,4,1.29,0.176,0.022,3.77
351,2021-01-15 15:00,3.16,7.9,62.11,28.56,30.95,0.59,4,0.97,0.204,0.021,3.77
352,2021-01-15 16:00,3.37,7.9,59.09,28.54,31.01,0.59,4,0.95,0.235,0.019,3.77
353,2021-01-15 17:00,3.19,7.9,63.08,28.52,31.03,0.59,4,0.41,0.217,0.021,3.77
354,2021-01-15 18:00,3.3,7.89,58.98,28.4,31.33,0.6,3,0.22,0.226,0.019,3.76
355,2021-01-15 19:00,3.47,7.89,59.01,28.43,31.25,0.6,3,0.51,0.223,0.018,3.77
356,2021-01-15 20:00,3.26,7.88,59.02,28.45,31.22,0.6,3,0.56,0.22,0.017,3.77
357,2021-01-15 21:00,3.27,7.88,59.01,28.43,31.25,0.6,3,0.49,0.211,0.017,3.77
358,2021-01-15 22:00,3.29,7.88,55.99,28.41,31.3,0.6,2,0.59,0.229,0.021,3.76
359,2021-01-15 23:00,2.94,7.88,59.08,28.51,31.06,0.6,2,0.62,0.244,0.019,3.77
360,2021-01-16 0:00,3.28,7.88,59,28.42,31.27,0.6,3,0.48,0.233,0.019,3.77
361,2021-01-16 1:00,3.21,7.87,59.07,28.5,31.09,0.6,3,0.21,0.252,0.022,3.77
362,2021-01-16 2:00,3.26,7.88,59.02,28.45,31.22,0.6,3,0.54,0.262,0.019,3.77
363,2021-01-16 3:00,3.21,7.88,59.07,28.5,31.09,0.6,4,0.84,0.269,0.023,3.77
364,2021-01-16 4:00,3.07,7.87,61.19,28.66,30.72,0.59,4,0.71,0.272,0.022,3.78
365,2021-01-16 5:00,3.27,7.88,59.29,28.78,30.46,0.59,3,1.35,0.284,0.017,3.79
366,2021-01-16 6:00,2.86,7.89,59.39,28.91,30.17,0.58,3,0.69,0.279,0.023,3.8
367,2021-01-16 7:00,2.99,7.89,59.43,28.95,30.07,0.58,3,1.06,0.268,0.021,3.8
368,2021-01-16 8:00,2.86,7.89,59.39,28.91,30.17,0.58,2,1.22,0.23,0,3.8
369,2021-01-16 9:00,2.86,7.89,59.39,28.91,30.17,0.58,2,1.47,0.23,0.022,3.8
370,2021-01-16 10:00,2.91,7.9,59.35,28.85,30.3,0.58,1,1.3,0.23,0.021,3.79
371,2021-01-16 11:00,3.15,7.89,61.48,28.57,30.93,0.59,2,1.16,0,0.02,3.77
372,2021-01-16 12:00,3.26,7.88,56.02,28.45,31.22,0.6,3,1.24,0.216,0.021,3.77
373,2021-01-16 13:00,3.36,7.9,58.93,28.33,31.49,0.6,2,1.21,0.225,0.02,3.75
374,2021-01-16 14:00,3.34,7.91,53.21,28.57,30.93,0.59,3,1.19,0.257,0.022,3.77
375,2021-01-16 15:00,3,7.92,59.26,28.74,30.53,0.58,3,1.14,0.233,0.023,3.79
376,2021-01-16 16:00,2.93,7.92,59.33,28.83,30.35,0.58,3,1.51,0.225,0.019,3.79
377,2021-01-16 17:00,2.91,7.92,59.35,28.85,30.3,0.57,2,1.37,0.213,0.022,3.79
378,2021-01-16 18:00,2.89,7.92,59.37,28.87,30.25,0.57,2,1.64,0.213,0.02,3.79
379,2021-01-16 19:00,2.87,7.93,59.38,28.9,30.19,0.57,2,1.58,0.233,0.025,3.79
380,2021-01-16 20:00,2.8,7.93,53.51,28.98,30.02,0.57,1,1.43,0.219,0.021,3.8
381,2021-01-16 21:00,2.77,7.94,59.48,29.02,29.94,0.56,1,1.39,0.212,0.021,3.81
382,2021-01-16 22:00,2.74,7.93,59.51,29.05,29.86,0.56,1,1.5,0.202,0.021,3.81
383,2021-01-16 23:00,2.74,7.93,59.51,29.05,29.86,0.56,1,1.51,0.202,0.019,3.81
384,2021-01-17 0:00,2.49,7.93,56.5,29.04,29.89,0.56,1,1.37,0.217,0.022,3.81
385,2021-01-17 1:00,3.09,7.93,57.38,28.99,29.99,0.57,1,1.29,0.234,0.019,3.81
386,2021-01-17 2:00,2.52,7.93,57.45,28.98,30.02,0.57,1,1.61,0.237,0.019,3.8
387,2021-01-17 3:00,2.79,7.93,59.46,28.99,29.99,0.57,1,1.56,0.234,0.019,3.81
388,2021-01-17 4:00,2.45,7.92,59.79,29.39,29.13,0.55,1,1.46,0.224,0.019,3.83
389,2021-01-17 5:00,3.26,7.91,53.8,29.38,29.15,0.55,1,1.71,0.221,0.015,3.83
390,2021-01-17 6:00,2.44,7.91,59.8,29.4,29.1,0.55,1,1.88,0.207,0.021,3.83
391,2021-01-17 7:00,2.05,7.91,63.88,29.51,28.88,0.55,1,1.9,0.207,0.021,3.84
392,2021-01-17 8:00,2.38,7.91,57.76,29.47,28.95,0.55,1,2.07,0.208,0.021,3.84
393,2021-01-17 9:00,2.35,7.91,59.88,29.51,28.88,0.55,1,1.54,0.22,0.019,3.84
394,2021-01-17 10:00,3.21,7.92,59.82,29.44,29.03,0.55,1,1.62,0.237,0.02,3.84
395,2021-01-17 11:00,2.54,7.92,59.7,29.29,29.35,0.55,1,1.43,0.237,0.02,3.83
396,2021-01-17 12:00,2.38,7.92,59.6,29.17,29.61,0.56,1,1.04,0.237,0.019,3.82
397,2021-01-17 13:00,3.15,7.93,59.29,28.78,30.45,0.58,1,1.43,0,0.021,3.79
398,2021-01-17 14:00,2.88,7.94,57.38,28.88,30.22,0.57,1,0.91,0.229,0.02,3.79
399,2021-01-17 15:00,2.3,7.95,62.07,29.26,29.4,0.55,1,1.22,0.244,0.019,3.82
400,2021-01-17 16:00,2.56,7.95,59.68,29.26,29.4,0.55,1,0.99,0.225,0.019,3.82
401,2021-01-17 17:00,2.68,7.96,59.57,29.12,29.71,0.55,1,0.86,0.233,0.027,3.81
402,2021-01-17 18:00,2.61,7.95,59.64,29.21,29.53,0.55,1,1.22,0.231,0.023,3.82
403,2021-01-17 19:00,2.39,7.95,59.59,29.16,29.63,0.55,1,1.68,0,0.022,3.81
404,2021-01-17 20:00,2.71,7.95,59.54,29.09,29.78,0.56,1,1.09,0.232,0.027,3.81
405,2021-01-17 21:00,2.7,7.96,59.55,29.1,29.76,0.56,1,1.36,0.222,0.024,3.81
406,2021-01-17 22:00,3.81,7.96,59.54,29.09,29.78,0.56,1,1.93,0.241,0.026,3.81
407,2021-01-17 23:00,2.75,7.96,56.5,29.04,29.89,0.56,1,1.72,0.236,0.022,3.81
408,2021-01-18 0:00,2.71,7.96,59.54,29.09,29.78,0.56,1,1.45,0.238,0.027,3.81
409,2021-01-18 1:00,2.64,7.96,59.6,29.17,29.6,0.55,1,1.61,0.237,0.025,3.82
410,2021-01-18 2:00,3,7.95,59.55,29.1,29.76,0.56,2,1.48,0.233,0,3.81
411,2021-01-18 3:00,2.75,7.95,59.5,29.04,29.89,0.56,1,1.28,0.253,0.028,3.81
412,2021-01-18 4:00,2.72,7.99,59.53,29.07,29.81,0.55,1,1.41,0.243,0.029,3.81
413,2021-01-18 5:00,2.7,8.01,59.55,29.1,29.75,0.55,2,0.9,0.236,0.026,3.81
414,2021-01-18 6:00,2.87,7.99,59.54,29.09,29.78,0.55,2,0.93,0.226,0.024,3.81
415,2021-01-18 7:00,2.67,8,59.58,29.13,29.68,0.55,2,0.8,0.233,0.028,3.81
416,2021-01-18 8:00,2.63,7.99,59.62,29.18,29.58,0.55,2,1.32,0.23,0.024,3.82
417,2021-01-18 9:00,2.64,7.99,59.6,29.17,29.6,0.55,3,1.58,0.239,0.026,3.82
418,2021-01-18 10:00,2.75,7.99,61.5,29.04,29.88,0.55,2,1.39,0.239,0.025,3.81
419,2021-01-18 11:00,2.88,7.97,59.38,28.88,30.22,0.56,3,1.54,0.243,0.028,3.79
420,2021-01-18 12:00,2.98,7.97,59.28,28.77,30.48,0.57,2,1.78,0.233,0.029,3.79
421,2021-01-18 13:00,3.18,8,56.09,28.54,31,0.57,3,1.35,0.233,0.027,3.77
422,2021-01-18 14:00,2.07,8.03,57.38,28.9,30.19,0.55,3,1.56,0.233,0.032,3.79
423,2021-01-18 15:00,2.93,8.07,59.23,28.83,30.34,0.55,4,1.61,0,0.027,3.79
424,2021-01-18 16:00,3,8.06,59.26,28.74,30.53,0.55,4,1.63,0.258,0.027,3.79
425,2021-01-18 17:00,2.62,8.02,62.38,28.88,30.22,0.55,7,1.68,0.25,0.03,3.79
426,2021-01-18 18:00,2.88,8,59.38,28.88,30.22,0.56,7,1.43,0.236,0.024,3.79
427,2021-01-18 19:00,2.52,7.95,61.47,29,29.96,0.56,4,2,0.24,0.027,3.81
428,2021-01-18 20:00,2.84,7.94,57.33,28.93,30.12,0.57,4,2.19,0.231,0.025,3.8
429,2021-01-18 21:00,2.81,7.94,59.44,28.97,30.04,0.57,3,2.01,0.251,0.028,3.8
430,2021-01-18 22:00,3.04,7.93,59.49,29.03,29.91,0.56,2,1.85,0.267,0.027,3.81
431,2021-01-18 23:00,2.96,7.93,59.56,29.11,29.73,0.56,2,1.37,0.238,0.026,3.81
432,2021-01-19 0:00,2.97,7.92,62.58,29.13,29.68,0.56,2,1.92,0.24,0.026,3.81
433,2021-01-19 1:00,2.62,7.92,59.63,29.19,29.56,0.56,2,1.57,0.254,0.024,3.82
434,2021-01-19 2:00,2.61,7.92,62.03,29.21,29.53,0.56,2,1.77,0.262,0.025,3.82
435,2021-01-19 3:00,2.63,7.91,65.58,29.18,29.58,0.56,2,2.38,0.255,0.023,3.82
436,2021-01-19 4:00,2.44,7.91,65.78,29.4,29.1,0.55,2,2.11,0.247,0.022,3.83
437,2021-01-19 5:00,2.33,7.9,62.3,29.54,28.83,0.55,2,2,0.277,0.026,3.84
438,2021-01-19 6:00,2.36,7.91,63.88,29.5,28.91,0.55,2,1.79,0.272,0.024,3.84
439,2021-01-19 7:00,2.5,7.9,59.88,29.5,28.91,0.55,1,2.26,0.263,0.026,3.84
440,2021-01-19 8:00,2.09,7.9,59.88,29.51,28.88,0.55,1,2.46,0.272,0.026,3.84
441,2021-01-19 9:00,2.41,7.91,59.82,29.44,29.03,0.55,1,2.37,0.257,0,3.84
442,2021-01-19 10:00,2.4,7.91,59.83,29.45,29,0.55,1,2.16,0.281,0.026,3.84
443,2021-01-19 11:00,2.44,7.92,59.8,29.4,29.1,0.55,1,0,0.314,0.027,3.83
444,2021-01-19 12:00,2.47,7.91,59.77,29.37,29.18,0.55,1,2.13,0.284,0.028,3.83
445,2021-01-19 13:00,2.67,7.91,61.96,29.13,29.68,0.56,1,1.92,0.279,0.027,3.81
446,2021-01-19 14:00,2.85,7.91,56.4,28.92,30.14,0.57,1,2.53,0.28,0.027,3.8
447,2021-01-19 15:00,3.11,7.93,59.33,28.83,30.35,0.57,1,2.34,0.28,0.029,3.79
448,2021-01-19 16:00,2.57,7.94,59.4,28.92,30.14,0.57,1,2.91,0.28,0.025,3.8
449,2021-01-19 17:00,2.62,7.95,59.63,29.19,29.56,0.55,1,2.13,0.305,0.026,3.82
450,2021-01-19 18:00,2.35,7.95,55.47,29.21,29.53,0.55,1,0,0,0.025,3.82
451,2021-01-19 19:00,2.52,7.94,59.72,29.31,29.3,0.55,1,1.67,0.29,0.027,3.83
452,2021-01-19 20:00,2.55,7.94,57.69,29.28,29.38,0.55,1,2.46,0.232,0.028,3.83
453,2021-01-19 21:00,2.36,7.94,59.63,29.19,29.56,0.55,1,1.95,0.227,0.027,3.82
454,2021-01-19 22:00,2.34,7.94,61.64,29.22,29.51,0.55,1,2,0.217,0.025,3.82
455,2021-01-19 23:00,2.51,7.94,61.73,29.32,29.28,0.55,1,2.45,0.21,0.027,3.83
456,2021-01-20 0:00,2.67,7.94,59.81,29.42,29.08,0.54,1,3.21,0.234,0.026,3.83
457,2021-01-20 1:00,2.15,7.93,59.84,29.46,28.98,0.54,1,2.87,0.228,0.023,3.84
458,2021-01-20 2:00,2.4,7.93,59.83,29.45,29,0.54,1,2.89,0.249,0.026,3.84
459,2021-01-20 3:00,2.48,7.93,65.14,29.36,29.2,0.55,1,3.23,0.248,0.023,3.83
460,2021-01-20 4:00,2.51,7.93,62.12,29.32,29.28,0.55,1,2.81,0.243,0.028,3.83
461,2021-01-20 5:00,2.26,7.94,59.73,29.32,29.28,0.55,1,1.91,0.261,0.027,3.83
462,2021-01-20 6:00,2.54,7.94,59.7,29.29,29.35,0.55,1,1.43,0.25,0.023,3.83
463,2021-01-20 7:00,2.56,7.94,53.71,29.26,29.4,0.55,1,2.39,0.276,0.027,3.82
464,2021-01-20 8:00,2.47,7.94,59.77,29.37,29.18,0.55,1,3.12,0.272,0.027,3.83
465,2021-01-20 9:00,2.54,7.94,59.7,29.29,29.35,0.55,1,3.06,0.249,0.029,3.83
466,2021-01-20 10:00,2.54,7.95,59.7,29.29,29.35,0.55,1,2.81,0.274,0.027,3.83
467,2021-01-20 11:00,2.65,7.95,61.97,29.16,29.63,0.55,1,3.29,0.273,0.027,3.81
468,2021-01-20 12:00,2.86,7.96,59.55,29.1,29.76,0.56,1,2.34,0.285,0.027,3.81
469,2021-01-20 13:00,2.99,7.96,57.27,28.76,30.5,0.57,1,2.45,0.242,0.025,3.79
470,2021-01-20 14:00,3.03,7.97,59.23,28.71,30.61,0.57,1,2.74,0.242,0.024,3.79
471,2021-01-20 15:00,3.15,7.98,59.12,28.57,30.92,0.58,1,1.98,0.253,0.025,3.77
472,2021-01-20 16:00,3.03,7.99,59.23,28.71,30.61,0.57,1,2.47,0.273,0.027,3.79
473,2021-01-20 17:00,2.96,7.99,62.3,28.79,30.43,0.56,1,2.44,0.273,0.027,3.79
474,2021-01-20 18:00,2.74,7.99,59.51,29.05,29.86,0.55,1,1.72,0.273,0.027,3.81
475,2021-01-20 19:00,2.75,7.99,59.5,29.04,29.88,0.55,1,2.07,0,0.027,3.81
476,2021-01-20 20:00,2.89,7.99,62.37,28.87,30.24,0.56,1,2.64,0.249,0.023,3.79
477,2021-01-20 21:00,2.87,7.99,59.38,28.9,30.19,0.56,1,2.29,0.254,0.026,3.79
478,2021-01-20 22:00,2.79,7.99,59.46,28.99,29.99,0.55,1,2.69,0.268,0.026,3.81
479,2021-01-20 23:00,2.83,7.98,59.42,28.94,30.09,0.56,1,2.34,0.262,0.024,3.8
480,2021-01-21 0:00,2.91,7.98,59.35,28.85,30.3,0.56,1,1.38,0.26,0.023,3.79
481,2021-01-21 1:00,2.93,7.99,59.33,28.83,30.35,0.56,1,1.65,0.259,0.026,3.79
482,2021-01-21 2:00,2.91,8,62.35,28.85,30.29,0.56,1,2.15,0.249,0.024,3.79
483,2021-01-21 3:00,2.94,7.99,59.32,28.81,30.37,0.56,1,1.88,0.28,0.024,3.79
484,2021-01-21 4:00,3.13,7.99,59.14,28.59,30.87,0.57,1,2,0.272,0.024,3.77
485,2021-01-21 5:00,3.07,8,59.19,28.66,30.71,0.57,1,1.94,0.285,0.024,3.78
486,2021-01-21 6:00,2.9,8,59.36,28.86,30.27,0.56,1,2.17,0.263,0.021,3.79
487,2021-01-21 7:00,2.86,8,62.39,28.91,30.16,0.56,1,2.19,0.3,0.023,3.8
488,2021-01-21 8:00,2.92,8.1,59.34,28.84,30.31,0.54,1,2.35,0.274,0.023,3.79
489,2021-01-21 9:00,2.96,8.2,53.37,28.79,30.41,0.52,1,2.06,0.31,0.025,3.79
490,2021-01-21 10:00,2.9,8.2,65.3,28.86,30.25,0.52,1,1.77,0.288,0.025,3.79
491,2021-01-21 11:00,2.92,8.19,59.34,28.84,30.31,0.52,1,1.8,0.277,0.021,3.79
492,2021-01-21 12:00,2.96,8.18,59.3,28.79,30.41,0.53,1,1.24,0.286,0.026,3.79
493,2021-01-21 13:00,2.99,8.17,65.2,28.76,30.49,0.53,1,1.62,0.308,0.025,3.79
494,2021-01-21 14:00,2.72,8.17,65.21,28.77,30.46,0.53,1,1.86,0.279,0.024,3.79
495,2021-01-21 15:00,3,8.15,59.26,28.74,30.52,0.53,1,2.09,0.269,0.025,3.79
496,2021-01-21 16:00,3.02,8.13,57.24,28.72,30.57,0.54,1,2.11,0.269,0.024,3.79
497,2021-01-21 17:00,3.03,8.15,61.61,28.71,30.6,0.53,1,1.91,0.279,0.025,3.79
498,2021-01-21 18:00,2.96,8.15,59.3,28.79,30.41,0.53,1,2.07,0.277,0.023,3.79
499,2021-01-21 19:00,2.95,8.13,57.23,28.8,30.39,0.53,1,2.3,0.277,0.024,3.79
500,2021-01-21 20:00,2.95,8.13,59.31,28.8,30.39,0.53,1,2.23,0.277,0.025,3.79
501,2021-01-21 21:00,2.7,8.13,56.3,28.79,30.42,0.53,1,1.8,0.349,0.022,3.79
502,2021-01-21 22:00,3,8.11,59.26,28.74,30.52,0.54,1,1.84,0.307,0.023,3.79
503,2021-01-21 23:00,2.19,8.12,59.27,28.76,30.49,0.54,1,1.55,0.289,0.024,3.79
504,2021-01-22 0:00,3.04,8.14,61.6,28.7,30.62,0.54,1,2.06,0.295,0.025,3.78
505,2021-01-22 1:00,2.99,8.13,56.27,28.76,30.49,0.54,1,2.3,0.337,0.024,3.79
506,2021-01-22 2:00,3,8.13,59.26,28.74,30.52,0.54,1,2.19,0.339,0.025,3.79
507,2021-01-22 3:00,3,8.12,56.26,28.74,30.52,0.54,1,3.1,0.381,0.024,3.79
