timestamp,temperature_c,ph,pressure_stage1_bar,pressure_stage2_bar,tds_stage1_mg_l,tds_stage2_mg_l,turbidity_ntu,cod_mg_l,total_n_mg_l,total_p_mg_l,sec_kwh_m3
2021-01-15 18:00,3.3,7.89,58.98,28.4,31.33,0.6,3,0.22,0.226,0.019,3.76
2021-01-15 19:00,3.47,7.89,59.01,28.43,31.25,0.6,3,0.51,0.223,0.018,3.77
2021-01-15 20:00,3.26,7.88,59.02,28.45,31.22,0.6,3,0.56,0.22,0.017,3.77
2021-01-15 21:00,3.27,7.88,59.01,28.43,31.25,0.6,3,0.49,0.211,0.017,3.77
2021-01-15 22:00,3.29,7.88,55.99,28.41,31.3,0.6,2,0.59,0.229,0.021,3.76
2021-01-15 23:00,2.94,7.88,59.08,28.51,31.06,0.6,2,0.62,0.244,0.019,3.77
2021-01-16 0:00,3.28,7.88,59.0,28.42,31.27,0.6,3,0.48,0.233,0.019,3.77
2021-01-16 1:00,3.21,7.87,59.07,28.5,31.09,0.6,3,0.21,0.252,0.022,3.77
2021-01-16 2:00,3.26,7.88,59.02,28.45,31.22,0.6,3,0.54,0.262,0.019,3.77
2021-01-16 3:00,3.21,7.88,59.07,28.5,31.09,0.6,4,0.84,0.269,0.023,3.77
2021-01-16 4:00,3.07,7.87,61.19,28.66,30.72,0.59,4,0.71,0.272,0.022,3.78
2021-01-16 5:00,3.27,7.88,59.29,28.78,30.46,0.59,3,1.35,0.284,0.017,3.79
2021-01-16 6:00,2.86,7.89,59.39,28.91,30.17,0.58,3,0.69,0.279,0.023,3.8
2021-01-16 7:00,2.99,7.89,59.43,28.95,30.07,0.58,3,1.06,0.268,0.021,3.8
2021-01-16 8:00,2.86,7.89,59.39,28.91,30.17,0.58,2,1.22,0.23,0.0,3.8
2021-01-16 9:00,2.86,7.89,59.39,28.91,30.17,0.58,2,1.47,0.23,0.022,3.8
2021-01-16 10:00,2.91,7.9,59.35,28.85,30.3,0.58,1,1.3,0.23,0.021,3.79
2021-01-16 11:00,3.15,7.89,61.48,28.57,30.93,0.59,2,1.16,0.0,0.02,3.77
2021-01-16 12:00,3.26,7.88,56.02,28.45,31.22,0.6,3,1.24,0.216,0.021,3.77
2021-01-16 13:00,3.36,7.9,58.93,28.33,31.49,0.6,2,1.21,0.225,0.02,3.75
2021-01-16 14:00,3.34,7.91,53.21,28.57,30.93,0.59,3,1.19,0.257,0.022,3.77
2021-01-16 15:00,3.0,7.92,59.26,28.74,30.53,0.58,3,1.14,0.233,0.023,3.79
2021-01-16 16:00,2.93,7.92,59.33,28.83,30.35,0.58,3,1.51,0.225,0.019,3.79
2021-01-16 17:00,2.91,7.92,59.35,28.85,30.3,0.57,2,1.37,0.213,0.022,3.79
2021-01-16 18:00,2.89,7.92,59.37,28.87,30.25,0.57,2,1.64,0.213,0.02,3.79
2021-01-16 19:00,2.87,7.93,59.38,28.9,30.19,0.57,2,1.58,0.233,0.025,3.79
2021-01-16 20:00,2.8,7.93,53.51,28.98,30.02,0.57,1,1.43,0.219,0.021,3.8
2021-01-16 21:00,2.77,7.94,59.48,29.02,29.94,0.56,1,1.39,0.212,0.021,3.81
2021-01-16 22:00,2.74,7.93,59.51,29.05,29.86,0.56,1,1.5,0.202,0.021,3.81
2021-01-16 23:00,2.74,7.93,59.51,29.05,29.86,0.56,1,1.51,0.202,0.019,3.81
2021-01-17 0:00,2.49,7.93,56.5,29.04,29.89,0.56,1,1.37,0.217,0.022,3.81
2021-01-17 1:00,3.09,7.93,57.38,28.99,29.99,0.57,1,1.29,0.234,0.019,3.81
2021-01-17 2:00,2.52,7.93,57.45,28.98,30.02,0.57,1,1.61,0.237,0.019,3.8
2021-01-17 3:00,2.79,7.93,59.46,28.99,29.99,0.57,1,1.56,0.234,0.019,3.81
2021-01-17 4:00,2.45,7.92,59.79,29.39,29.13,0.55,1,1.46,0.224,0.019,3.83
2021-01-17 5:00,3.26,7.91,53.8,29.38,29.15,0.55,1,1.71,0.221,0.015,3.83
2021-01-17 6:00,2.44,7.91,59.8,29.4,29.1,0.55,1,1.88,0.207,0.021,3.83
2021-01-17 7:00,2.05,7.91,63.88,29.51,28.88,0.55,1,1.9,0.207,0.021,3.84
2021-01-17 8:00,2.38,7.91,57.76,29.47,28.95,0.55,1,2.07,0.208,0.021,3.84
2021-01-17 9:00,2.35,7.91,59.88,29.51,28.88,0.55,1,1.54,0.22,0.019,3.84
2021-01-17 10:00,3.21,7.92,59.82,29.44,29.03,0.55,1,1.62,0.237,0.02,3.84
2021-01-17 11:00,2.54,7.92,59.7,29.29,29.35,0.55,1,1.43,0.237,0.02,3.83
2021-01-17 12:00,2.38,7.92,59.6,29.17,29.61,0.56,1,1.04,0.237,0.019,3.82
2021-01-17 13:00,3.15,7.93,59.29,28.78,30.45,0.58,1,1.43,0.0,0.021,3.79
2021-01-17 14:00,2.88,7.94,57.38,28.88,30.22,0.57,1,0.91,0.229,0.02,3.79
2021-01-17 15:00,2.3,7.95,62.07,29.26,29.4,0.55,1,1.22,0.244,0.019,3.82
2021-01-17 16:00,2.56,7.95,59.68,29.26,29.4,0.55,1,0.99,0.225,0.019,3.82
2021-01-17 17:00,2.68,7.96,59.57,29.12,29.71,0.55,1,0.86,0.233,0.027,3.81
2021-01-17 18:00,2.61,7.95,59.64,29.21,29.53,0.55,1,1.22,0.231,0.023,3.82
2021-01-17 19:00,2.39,7.95,59.59,29.16,29.63,0.55,1,1.68,0.0,0.022,3.81
2021-01-17 20:00,2.71,7.95,59.54,29.09,29.78,0.56,1,1.09,0.232,0.027,3.81
2021-01-17 21:00,2.7,7.96,59.55,29.1,29.76,0.56,1,1.36,0.222,0.024,3.81
2021-01-17 22:00,3.81,7.96,59.54,29.09,29.78,0.56,1,1.93,0.241,0.026,3.81
2021-01-17 23:00,2.75,7.96,56.5,29.04,29.89,0.56,1,1.72,0.236,0.022,3.81
2021-01-18 0:00,2.71,7.96,59.54,29.09,29.78,0.56,1,1.45,0.238,0.027,3.81
2021-01-18 1:00,2.64,7.96,59.6,29.17,29.6,0.55,1,1.61,0.237,0.025,3.82
2021-01-18 2:00,3.0,7.95,59.55,29.1,29.76,0.56,2,1.48,0.233,0.0,3.81
2021-01-18 3:00,2.75,7.95,59.5,29.04,29.89,0.56,1,1.28,0.253,0.028,3.81
2021-01-18 4:00,2.72,7.99,59.53,29.07,29.81,0.55,1,1.41,0.243,0.029,3.81
2021-01-18 5:00,2.7,8.01,59.55,29.1,29.75,0.55,2,0.9,0.236,0.026,3.81
2021-01-18 6:00,2.87,7.99,59.54,29.09,29.78,0.55,2,0.93,0.226,0.024,3.81
2021-01-18 7:00,2.67,8.0,59.58,29.13,29.68,0.55,2,0.8,0.233,0.028,3.81
2021-01-18 8:00,2.63,7.99,59.62,29.18,29.58,0.55,2,1.32,0.23,0.024,3.82
2021-01-18 9:00,2.64,7.99,59.6,29.17,29.6,0.55,3,1.58,0.239,0.026,3.82
2021-01-18 10:00,2.75,7.99,61.5,29.04,29.88,0.55,2,1.39,0.239,0.025,3.81
2021-01-18 11:00,2.88,7.97,59.38,28.88,30.22,0.56,3,1.54,0.243,0.028,3.79
2021-01-18 12:00,2.98,7.97,59.28,28.77,30.48,0.57,2,1.78,0.233,0.029,3.79
2021-01-18 13:00,3.18,8.0,56.09,28.54,31.0,0.57,3,1.35,0.233,0.027,3.77
2021-01-18 14:00,2.07,8.03,57.38,28.9,30.19,0.55,3,1.56,0.233,0.032,3.79
2021-01-18 15:00,2.93,8.07,59.23,28.83,30.34,0.55,4,1.61,0.0,0.027,3.79
2021-01-18 16:00,3.0,8.06,59.26,28.74,30.53,0.55,4,1.63,0.258,0.027,3.79
2021-01-18 17:00,2.62,8.02,62.38,28.88,30.22,0.55,7,1.68,0.25,0.03,3.79
2021-01-18 18:00,2.88,8.0,59.38,28.88,30.22,0.56,7,1.43,0.236,0.024,3.79
2021-01-18 19:00,2.52,7.95,61.47,29.0,29.96,0.56,4,2.0,0.24,0.027,3.81
2021-01-18 20:00,2.84,7.94,57.33,28.93,30.12,0.57,4,2.19,0.231,0.025,3.8
2021-01-18 21:00,2.81,7.94,59.44,28.97,30.04,0.57,3,2.01,0.251,0.028,3.8
2021-01-18 22:00,3.04,7.93,59.49,29.03,29.91,0.56,2,1.85,0.267,0.027,3.81
2021-01-18 23:00,2.96,7.93,59.56,29.11,29.73,0.56,2,1.37,0.238,0.026,3.81
2021-01-19 0:00,2.97,7.92,62.58,29.13,29.68,0.56,2,1.92,0.24,0.026,3.81
2021-01-19 1:00,2.62,7.92,59.63,29.19,29.56,0.56,2,1.57,0.254,0.024,3.82
2021-01-19 2:00,2.61,7.92,62.03,29.21,29.53,0.56,2,1.77,0.262,0.025,3.82
2021-01-19 3:00,2.63,7.91,65.58,29.18,29.58,0.56,2,2.38,0.255,0.023,3.82
2021-01-19 4:00,2.44,7.91,65.78,29.4,29.1,0.55,2,2.11,0.247,0.022,3.83
2021-01-19 5:00,2.33,7.9,62.3,29.54,28.83,0.55,2,2.0,0.277,0.026,3.84
2021-01-19 6:00,2.36,7.91,63.88,29.5,28.91,0.55,2,1.79,0.272,0.024,3.84
2021-01-19 7:00,2.5,7.9,59.88,29.5,28.91,0.55,1,2.26,0.263,0.026,3.84
2021-01-19 8:00,2.09,7.9,59.88,29.51,28.88,0.55,1,2.46,0.272,0.026,3.84
2021-01-19 9:00,2.41,7.91,59.82,29.44,29.03,0.55,1,2.37,0.257,0.0,3.84
2021-01-19 10:00,2.4,7.91,59.83,29.45,29.0,0.55,1,2.16,0.281,0.026,3.84
2021-01-19 11:00,2.44,7.92,59.8,29.4,29.1,0.55,1,0.0,0.314,0.027,3.83
2021-01-19 12:00,2.47,7.91,59.77,29.37,29.18,0.55,1,2.13,0.284,0.028,3.83
2021-01-19 13:00,2.67,7.91,61.96,29.13,29.68,0.56,1,1.92,0.279,0.027,3.81
2021-01-19 14:00,2.85,7.91,56.4,28.92,30.14,0.57,1,2.53,0.28,0.027,3.8
2021-01-19 15:00,3.11,7.93,59.33,28.83,30.35,0.57,1,2.34,0.28,0.029,3.79
2021-01-19 16:00,2.57,7.94,59.4,28.92,30.14,0.57,1,2.91,0.28,0.025,3.8
2021-01-19 17:00,2.62,7.95,59.63,29.19,29.56,0.55,1,2.13,0.305,0.026,3.82
2021-01-19 18:00,2.35,7.95,55.47,29.21,29.53,0.55,1,0.0,0.0,0.025,3.82
2021-01-19 19:00,2.52,7.94,59.72,29.31,29.3,0.55,1,1.67,0.29,0.027,3.83
2021-01-19 20:00,2.55,7.94,57.69,29.28,29.38,0.55,1,2.46,0.232,0.028,3.83
2021-01-19 21:00,2.36,7.94,59.63,29.19,29.56,0.55,1,1.95,0.227,0.027,3.82
2021-01-19 22:00,2.34,7.94,61.64,29.22,29.51,0.55,1,2.0,0.217,0.025,3.82
2021-01-19 23:00,2.51,7.94,61.73,29.32,29.28,0.55,1,2.45,0.21,0.027,3.83
2021-01-20 0:00,2.67,7.94,59.81,29.42,29.08,0.54,1,3.21,0.234,0.026,3.83
2021-01-20 1:00,2.15,7.93,59.84,29.46,28.98,0.54,1,2.87,0.228,0.023,3.84
2021-01-20 2:00,2.4,7.93,59.83,29.45,29.0,0.54,1,2.89,0.249,0.026,3.84
2021-01-20 3:00,2.48,7.93,65.14,29.36,29.2,0.55,1,3.23,0.248,0.023,3.83
2021-01-20 4:00,2.51,7.93,62.12,29.32,29.28,0.55,1,2.81,0.243,0.028,3.83
2021-01-20 5:00,2.26,7.94,59.73,29.32,29.28,0.55,1,1.91,0.261,0.027,3.83
2021-01-20 6:00,2.54,7.94,59.7,29.29,29.35,0.55,1,1.43,0.25,0.023,3.83
2021-01-20 7:00,2.56,7.94,53.71,29.26,29.4,0.55,1,2.39,0.276,0.027,3.82
2021-01-20 8:00,2.47,7.94,59.77,29.37,29.18,0.55,1,3.12,0.272,0.027,3.83
2021-01-20 9:00,2.54,7.94,59.7,29.29,29.35,0.55,1,3.06,0.249,0.029,3.83
2021-01-20 10:00,2.54,7.95,59.7,29.29,29.35,0.55,1,2.81,0.274,0.027,3.83
2021-01-20 11:00,2.65,7.95,61.97,29.16,29.63,0.55,1,3.29,0.273,0.027,3.81
2021-01-20 12:00,2.86,7.96,59.55,29.1,29.76,0.56,1,2.34,0.285,0.027,3.81
2021-01-20 13:00,2.99,7.96,57.27,28.76,30.5,0.57,1,2.45,0.242,0.025,3.79
2021-01-20 14:00,3.03,7.97,59.23,28.71,30.61,0.57,1,2.74,0.242,0.024,3.79
2021-01-20 15:00,3.15,7.98,59.12,28.57,30.92,0.58,1,1.98,0.253,0.025,3.77
2021-01-20 16:00,3.03,7.99,59.23,28.71,30.61,0.57,1,2.47,0.273,0.027,3.79
2021-01-20 17:00,2.96,7.99,62.3,28.79,30.43,0.56,1,2.44,0.273,0.027,3.79
2021-01-20 18:00,2.74,7.99,59.51,29.05,29.86,0.55,1,1.72,0.273,0.027,3.81
2021-01-20 19:00,2.75,7.99,59.5,29.04,29.88,0.55,1,2.07,0.0,0.027,3.81
2021-01-20 20:00,2.89,7.99,62.37,28.87,30.24,0.56,1,2.64,0.249,0.023,3.79
2021-01-20 21:00,2.87,7.99,59.38,28.9,30.19,0.56,1,2.29,0.254,0.026,3.79
2021-01-20 22:00,2.79,7.99,59.46,28.99,29.99,0.55,1,2.69,0.268,0.026,3.81
2021-01-20 23:00,2.83,7.98,59.42,28.94,30.09,0.56,1,2.34,0.262,0.024,3.8
2021-01-21 0:00,2.91,7.98,59.35,28.85,30.3,0.56,1,1.38,0.26,0.023,3.79
2021-01-21 1:00,2.93,7.99,59.33,28.83,30.35,0.56,1,1.65,0.259,0.026,3.79
2021-01-21 2:00,2.91,8.0,62.35,28.85,30.29,0.56,1,2.15,0.249,0.024,3.79
2021-01-21 3:00,2.94,7.99,59.32,28.81,30.37,0.56,1,1.88,0.28,0.024,3.79
2021-01-21 4:00,3.13,7.99,59.14,28.59,30.87,0.57,1,2.0,0.272,0.024,3.77
2021-01-21 5:00,3.07,8.0,59.19,28.66,30.71,0.57,1,1.94,0.285,0.024,3.78
2021-01-21 6:00,2.9,8.0,59.36,28.86,30.27,0.56,1,2.17,0.263,0.021,3.79
2021-01-21 7:00,2.86,8.0,62.39,28.91,30.16,0.56,1,2.19,0.3,0.023,3.8
2021-01-21 8:00,2.92,8.1,59.34,28.84,30.31,0.54,1,2.35,0.274,0.023,3.79
2021-01-21 9:00,2.96,8.2,53.37,28.79,30.41,0.52,1,2.06,0.31,0.025,3.79
2021-01-21 10:00,2.9,8.2,65.3,28.86,30.25,0.52,1,1.77,0.288,0.025,3.79
2021-01-21 11:00,2.92,8.19,59.34,28.84,30.31,0.52,1,1.8,0.277,0.021,3.79
2021-01-21 12:00,2.96,8.18,59.3,28.79,30.41,0.53,1,1.24,0.286,0.026,3.79
2021-01-21 13:00,2.99,8.17,65.2,28.76,30.49,0.53,1,1.62,0.308,0.025,3.79
2021-01-21 14:00,2.72,8.17,65.21,28.77,30.46,0.53,1,1.86,0.279,0.024,3.79
2021-01-21 15:00,3.0,8.15,59.26,28.74,30.52,0.53,1,2.09,0.269,0.025,3.79
2021-01-21 16:00,3.02,8.13,57.24,28.72,30.57,0.54,1,2.11,0.269,0.024,3.79
2021-01-21 17:00,3.03,8.15,61.61,28.71,30.6,0.53,1,1.91,0.279,0.025,3.79
2021-01-21 18:00,2.96,8.15,59.3,28.79,30.41,0.53,1,2.07,0.277,0.023,3.79
2021-01-21 19:00,2.95,8.13,57.23,28.8,30.39,0.53,1,2.3,0.277,0.024,3.79
2021-01-21 20:00,2.95,8.13,59.31,28.8,30.39,0.53,1,2.23,0.277,0.025,3.79
2021-01-21 21:00,2.7,8.13,56.3,28.79,30.42,0.53,1,1.8,0.349,0.022,3.79
2021-01-21 22:00,3.0,8.11,59.26,28.74,30.52,0.54,1,1.84,0.307,0.023,3.79
2021-01-21 23:00,2.19,8.12,59.27,28.76,30.49,0.54,1,1.55,0.289,0.024,3.79
2021-01-22 0:00,3.04,8.14,61.6,28.7,30.62,0.54,1,2.06,0.295,0.025,3.78
2021-01-22 1:00,2.99,8.13,56.27,28.76,30.49,0.54,1,2.3,0.337,0.024,3.79
2021-01-22 2:00,3.0,8.13,59.26,28.74,30.52,0.54,1,2.19,0.339,0.025,3.79
2021-01-22 3:00,3.0,8.12,56.26,28.74,30.52,0.54,1,3.1,0.381,0.024,3.79
2021-01-22 4:00,3.02,8.12,57.17,28.72,30.57,0.54,1,2.66,0.427,0.026,3.79
2021-01-22 5:00,2.98,8.11,59.28,28.77,30.47,0.54,1,2.23,0.422,0.026,3.79
2021-01-22 6:00,2.95,8.14,61.31,28.8,30.39,0.53,1,2.48,0.438,0.024,3.79
2021-01-22 7:00,2.94,8.12,59.32,28.82,30.36,0.54,1,1.96,0.437,0.027,3.79
2021-01-22 8:00,2.94,8.1,59.32,28.82,30.37,0.54,1,1.68,0.446,0.027,3.79
2021-01-22 9:00,2.95,8.1,59.31,28.8,30.39,0.54,1,1.87,0.436,0.027,3.79
2021-01-22 10:00,2.98,8.09,59.28,28.77,30.47,0.54,1,2.33,0.439,0.025,3.79
2021-01-22 11:00,2.97,8.08,59.29,28.78,30.44,0.55,1,2.59,0.0,0.024,3.79
2021-01-22 12:00,2.95,8.09,59.31,28.8,30.39,0.54,1,2.72,0.508,0.023,3.79
2021-01-22 13:00,2.98,8.09,61.65,28.77,30.47,0.54,1,2.72,0.508,0.023,3.79
2021-01-22 14:00,3.22,8.09,65.15,28.7,30.63,0.55,1,2.72,0.508,0.0,3.78
2021-01-22 15:00,3.05,8.06,59.21,28.69,30.66,0.55,1,0.0,0.541,0.023,3.78
2021-01-22 16:00,3.01,8.06,59.25,28.73,30.55,0.55,1,0.0,0.527,0.023,3.79
2021-01-22 17:00,2.97,8.06,59.29,28.78,30.45,0.55,1,0.0,0.418,0.022,3.79
2021-01-22 18:00,3.94,8.06,59.28,28.77,30.47,0.55,1,0.0,0.404,0.021,3.79
2021-01-22 19:00,3.26,8.06,59.3,28.79,30.42,0.55,1,0.0,0.407,0.02,3.79
2021-01-22 20:00,3.17,8.07,59.27,28.76,30.5,0.55,1,0.0,0.328,0.024,3.79
2021-01-22 21:00,2.97,8.07,59.29,28.78,30.45,0.55,1,0.0,0.35,0.023,3.79
2021-01-22 22:00,3.0,8.07,59.26,28.74,30.52,0.55,1,0.0,0.293,0.018,3.79
2021-01-22 23:00,3.32,8.07,61.61,28.72,30.58,0.55,1,0.0,0.281,0.018,3.79
2021-01-23 0:00,3.06,8.07,59.2,28.67,30.68,0.55,1,0.0,0.29,0.018,3.78
2021-01-23 1:00,3.07,8.08,59.19,28.66,30.71,0.55,1,0.0,0.32,0.021,3.78
2021-01-23 2:00,3.08,8.09,59.18,28.65,30.73,0.55,1,0.0,0.332,0.018,3.78
2021-01-23 3:00,3.07,8.06,59.19,28.66,30.71,0.55,1,0.0,0.333,0.019,3.78
2021-01-23 4:00,3.01,8.04,61.62,28.73,30.55,0.56,1,0.0,0.372,0.02,3.79
2021-01-23 5:00,3.09,8.05,65.1,28.64,30.76,0.56,1,0.0,0.381,0.018,3.77
2021-01-23 6:00,3.06,8.07,59.2,28.67,30.68,0.55,1,0.0,0.387,0.019,3.78
2021-01-23 7:00,3.03,8.07,61.24,28.71,30.6,0.55,1,0.0,0.41,0.019,3.79
2021-01-23 8:00,3.02,8.07,57.24,28.72,30.58,0.55,1,0.0,0.414,0.021,3.79
2021-01-23 9:00,2.99,8.06,59.27,28.76,30.5,0.55,1,0.0,0.413,0.02,3.79
2021-01-23 10:00,3.05,8.05,59.21,28.69,30.66,0.56,1,0.0,0.444,0.021,3.78
2021-01-23 11:00,3.13,8.05,59.14,28.59,30.87,0.56,1,0.0,0.434,0.021,3.77
2021-01-23 12:00,3.09,8.05,61.18,28.64,30.76,0.56,1,0.0,0.464,0.021,3.77
2021-01-23 13:00,3.16,8.05,59.11,28.56,30.94,0.56,1,0.0,0.479,0.018,3.77
2021-01-23 14:00,3.5,8.08,59.09,28.54,31.0,0.56,1,0.0,0.465,0.023,3.77
2021-01-23 15:00,3.16,8.04,59.11,28.56,30.94,0.56,1,0.0,0.465,0.019,3.77
2021-01-23 16:00,3.17,8.05,63.1,28.55,30.97,0.56,1,0.0,0.465,0.023,3.77
2021-01-23 17:00,3.11,8.05,57.16,28.62,30.81,0.56,1,0.0,0.0,0.023,3.77
2021-01-23 18:00,3.14,8.04,59.13,28.58,30.89,0.56,1,0.0,0.491,0.022,3.77
2021-01-23 19:00,3.15,8.04,59.12,28.57,30.92,0.56,1,0.0,0.482,0.023,3.77
2021-01-23 20:00,3.08,8.04,59.18,28.65,30.74,0.56,1,0.0,0.485,0.02,3.78
2021-01-23 21:00,3.1,8.03,59.17,28.63,30.79,0.56,1,0.0,0.469,0.024,3.77
2021-01-23 22:00,3.06,8.03,59.2,28.67,30.68,0.56,2,0.0,0.48,0.022,3.78
2021-01-23 23:00,3.23,8.04,59.21,28.69,30.66,0.56,2,0.0,0.493,0.021,3.78
2021-01-24 0:00,3.83,8.04,59.23,28.71,30.61,0.56,1,0.0,0.501,0.02,3.79
2021-01-24 1:00,3.07,8.04,59.19,28.66,30.71,0.56,1,0.0,0.503,0.024,3.78
2021-01-24 2:00,3.04,8.03,59.23,28.7,30.63,0.56,1,0.0,0.508,0.029,3.78
2021-01-24 3:00,3.85,8.04,61.58,28.69,30.66,0.56,1,0.0,0.502,0.021,3.78
2021-01-24 4:00,3.03,8.04,59.23,28.71,30.61,0.56,1,0.0,0.548,0.024,3.79
2021-01-24 5:00,3.0,8.04,59.26,28.74,30.53,0.56,1,0.0,0.537,0.023,3.79
2021-01-24 6:00,3.01,8.04,59.25,28.73,30.55,0.56,1,0.0,0.533,0.023,3.79
2021-01-24 7:00,3.02,8.04,61.61,28.72,30.58,0.56,1,0.0,0.548,0.027,3.79
2021-01-24 8:00,3.03,8.03,65.15,28.71,30.61,0.56,1,0.0,0.525,0.022,3.79
2021-01-24 9:00,3.04,8.03,59.23,28.7,30.63,0.56,1,0.0,0.548,0.024,3.78
2021-01-24 10:00,3.12,8.03,59.15,28.61,30.84,0.56,1,0.0,0.525,0.022,3.77
2021-01-24 11:00,3.11,8.03,63.16,28.62,30.81,0.56,1,0.0,0.519,0.024,3.77
2021-01-24 12:00,3.14,8.04,59.13,28.58,30.89,0.56,1,0.0,0.528,0.021,3.77
2021-01-24 13:00,3.22,8.03,53.15,28.49,31.11,0.57,1,0.0,0.544,0.025,3.77
2021-01-24 14:00,3.29,8.04,58.99,28.41,31.29,0.57,1,0.0,0.544,0.025,3.76
2021-01-24 15:00,3.31,8.04,58.98,28.39,31.34,0.57,1,0.0,0.501,0.025,3.76
2021-01-24 16:00,3.3,8.08,58.98,28.4,31.31,0.56,1,0.0,0.53,0.026,3.76
2021-01-24 17:00,3.15,8.05,57.05,28.57,30.92,0.56,1,0.0,0.53,0.023,3.77
2021-01-24 18:00,3.17,8.06,57.03,28.55,30.97,0.56,1,0.0,0.53,0.024,3.77
2021-01-24 19:00,3.09,8.05,59.18,28.64,30.76,0.56,1,0.0,0.527,0.022,3.77
2021-01-24 20:00,3.08,8.05,53.26,28.65,30.73,0.56,1,0.0,0.453,0.025,3.78
2021-01-24 21:00,3.08,8.04,59.18,28.65,30.74,0.56,1,0.0,0.429,0.022,3.78
2021-01-24 22:00,3.06,8.07,62.2,28.67,30.68,0.55,1,0.0,0.455,0.024,3.78
2021-01-24 23:00,2.78,8.07,61.6,28.7,30.63,0.55,1,0.0,0.436,0.021,3.78
2021-01-25 0:00,3.04,8.06,59.23,28.7,30.63,0.55,1,0.0,0.427,0.026,3.78
2021-01-25 1:00,3.02,8.05,59.24,28.72,30.58,0.55,1,0.0,0.458,0.021,3.79
2021-01-25 2:00,3.04,8.05,59.23,28.7,30.63,0.56,1,0.0,0.448,0.018,3.78
2021-01-25 3:00,3.03,8.05,62.23,28.71,30.6,0.55,1,0.0,0.409,0.022,3.79
2021-01-25 4:00,3.05,8.05,59.21,28.69,30.66,0.56,1,0.0,0.435,0.021,3.78
2021-01-25 5:00,3.09,8.05,56.18,28.64,30.76,0.56,1,0.0,0.402,0.022,3.77
2021-01-25 6:00,3.33,8.05,59.13,28.58,30.89,0.56,1,0.0,0.435,0.024,3.77
2021-01-25 7:00,3.16,8.05,59.11,28.56,30.94,0.56,1,0.0,0.0,0.027,3.77
2021-01-25 8:00,3.19,8.04,63.08,28.52,31.03,0.57,1,0.0,0.427,0.024,3.77
2021-01-25 9:00,3.22,8.04,59.06,28.49,31.11,0.57,1,0.0,0.416,0.021,3.77
2021-01-25 10:00,3.31,8.04,58.98,28.39,31.34,0.57,1,0.0,0.392,0.021,3.76
2021-01-25 11:00,3.34,8.04,58.95,28.35,31.43,0.57,1,0.0,0.378,0.029,3.75
2021-01-25 12:00,3.43,8.05,58.86,28.25,31.67,0.58,1,0.0,0.354,0.029,3.75
2021-01-25 13:00,2.81,8.06,58.7,28.05,32.16,0.58,1,0.0,0.35,0.026,3.73
2021-01-25 14:00,3.63,8.07,58.68,28.02,32.21,0.58,1,0.0,0.358,0.026,3.73
2021-01-25 15:00,3.73,8.06,56.89,27.91,32.49,0.59,1,0.0,0.342,0.025,3.73
2021-01-25 16:00,3.59,8.08,58.71,28.07,32.1,0.58,1,0.0,0.351,0.027,3.73
2021-01-25 17:00,3.57,8.07,58.74,28.09,32.05,0.58,1,0.0,0.336,0.029,3.73
2021-01-25 18:00,3.57,8.07,55.74,28.09,32.05,0.58,1,0.0,0.325,0.027,3.73
2021-01-25 19:00,2.83,8.07,58.68,28.02,32.21,0.58,1,0.0,0.325,0.026,3.73
2021-01-25 20:00,3.57,8.07,58.74,28.09,32.05,0.58,1,0.0,0.325,0.027,3.73
2021-01-25 21:00,3.58,8.07,58.73,28.08,32.07,0.58,1,0.0,0.325,0.027,3.73
2021-01-25 22:00,3.59,8.07,52.84,28.07,32.11,0.58,1,0.0,0.325,0.027,3.73
2021-01-25 23:00,3.35,8.07,56.65,28.05,32.15,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 0:00,3.62,8.07,64.56,28.03,32.18,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 1:00,3.34,8.07,52.8,28.01,32.24,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 2:00,3.29,8.07,58.66,28.0,32.26,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 3:00,3.66,8.07,58.65,27.99,32.29,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 4:00,3.66,8.07,56.65,27.99,32.29,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 5:00,2.59,8.07,55.66,28.0,32.26,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 6:00,3.64,8.07,58.67,28.01,32.24,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 7:00,3.65,8.07,58.66,28.0,32.26,0.58,0,0.0,0.325,0.026,3.73
2021-01-26 8:00,3.63,8.07,56.68,28.02,32.21,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 9:00,3.63,8.07,58.68,28.02,32.21,0.58,1,0.0,0.325,0.026,3.73
2021-01-26 10:00,3.65,8.08,61.01,28.0,32.26,0.58,0,0.0,0.325,0.026,3.73
2021-01-26 11:00,3.68,8.08,60.99,27.97,32.35,0.58,0,0.0,0.325,0.026,3.73
2021-01-26 12:00,4.46,7.96,60.27,27.11,34.57,0.66,1,0.0,0.325,0.026,3.67
2021-01-26 13:00,4.28,7.93,60.92,27.08,34.66,0.67,1,0.0,0.325,0.026,3.66
2021-01-26 14:00,4.52,7.96,57.89,27.05,34.75,0.66,1,0.0,0.325,0.026,3.66
2021-01-26 15:00,4.49,7.99,54.92,27.08,34.66,0.65,1,0.0,0.325,0.026,3.66
